Secchi Depth (cm) = 0353
Forel Ule Scale = 16
pH Colour Scale = 99
SensingSecchi S/N = A012
Latitude (degs N) = 56.45444
Longitude (degs E) = -5.19068
Date = 2026-05-29
Time (UTC), Pressure (mbar) MS5803, Temp (deg C) MS5803, Temp (deg C) 10KTHERM, Temp (deg C) TMP117, ED 405nm, ED 425nm, ED 450nm, ED 475nm, ED 515nm, ED 550nm, ED 555nm, ED 600nm, ED 640nm, ED 690nm, ED 745nm, ED Clear, ED NIR 855nm, ED D-SAT, ED A-SAT, EU 405nm, EU 425nm, EU 450nm, EU 475nm, EU 515nm, EU 550nm, EU 555nm, EU 600nm, EU 640nm, EU 690nm, EU 745nm, EU Clear, EU NIR 855nm, EU D-SAT, EU A-SAT
07:48:04, 1005.00, 14.52, 14.94, 13.023, 296, 382, 616, 596, 730, 927, 909, 813, 818, 436, 251, 1627, 1158, 0, 1, 181, 257, 442, 448, 542, 780, 715, 655, 668, 436, 197, 1383, 1206, 0, 0
07:48:04, 1005.10, 14.52, 14.92, 13.023, 294, 378, 611, 590, 723, 919, 901, 806, 811, 432, 249, 1611, 1148, 0, 1, 175, 252, 437, 440, 532, 763, 708, 649, 653, 429, 191, 1349, 1215, 0, 0
07:48:04, 1005.00, 14.52, 14.95, 13.023, 292, 376, 606, 587, 718, 917, 894, 799, 806, 430, 248, 1602, 1136, 0, 1, 168, 242, 423, 424, 513, 735, 686, 629, 628, 414, 184, 1301, 1195, 0, 0
07:48:05, 1004.70, 14.52, 14.95, 13.023, 289, 373, 603, 582, 712, 907, 890, 796, 801, 425, 245, 1584, 1129, 0, 1, 169, 239, 411, 420, 509, 736, 668, 613, 623, 416, 184, 1304, 1168, 0, 0
07:48:05, 1004.90, 14.52, 14.94, 13.008, 289, 370, 595, 576, 705, 905, 877, 785, 793, 425, 245, 1583, 1118, 0, 1, 166, 237, 412, 418, 507, 705, 666, 611, 620, 391, 181, 1240, 1151, 0, 0
07:48:05, 1004.70, 14.52, 14.95, 13.008, 293, 376, 602, 587, 718, 921, 887, 793, 807, 431, 249, 1611, 1129, 0, 1, 153, 223, 387, 386, 468, 646, 628, 574, 574, 342, 164, 1097, 1016, 0, 0
07:48:06, 1005.00, 14.51, 14.92, 13.008, 293, 377, 607, 588, 720, 921, 896, 801, 809, 431, 249, 1610, 1138, 0, 1, 147, 213, 361, 361, 437, 610, 583, 527, 538, 316, 156, 1039, 912, 0, 0
07:48:06, 1004.80, 14.52, 14.92, 13.000, 297, 380, 609, 594, 726, 935, 898, 803, 817, 436, 252, 1632, 1143, 0, 1, 138, 203, 348, 341, 413, 558, 559, 504, 505, 279, 145, 973, 860, 0, 0
07:48:06, 1004.90, 14.51, 14.99, 13.000, 298, 385, 618, 601, 736, 942, 911, 815, 828, 439, 254, 1640, 1157, 0, 1, 139, 199, 331, 331, 399, 566, 526, 472, 488, 285, 146, 981, 792, 0, 0
07:48:06, 1005.00, 14.51, 14.94, 13.000, 297, 382, 617, 596, 730, 934, 910, 814, 822, 438, 252, 1629, 1155, 0, 1, 143, 205, 340, 345, 416, 592, 544, 490, 514, 307, 153, 1013, 832, 0, 0
07:48:07, 1004.70, 14.51, 14.95, 13.008, 296, 382, 616, 596, 730, 934, 908, 812, 822, 437, 252, 1626, 1154, 0, 1, 145, 207, 346, 350, 423, 613, 556, 503, 524, 323, 157, 1039, 858, 0, 0
07:48:07, 1004.80, 14.51, 14.99, 13.008, 293, 378, 612, 589, 722, 923, 902, 807, 813, 433, 249, 1607, 1148, 0, 1, 150, 213, 356, 365, 442, 640, 575, 520, 547, 341, 162, 1089, 916, 0, 0
07:48:07, 1004.90, 14.51, 14.97, 13.008, 292, 376, 607, 586, 718, 921, 894, 799, 809, 431, 248, 1602, 1140, 0, 1, 151, 217, 364, 372, 449, 645, 589, 533, 557, 343, 164, 1099, 947, 0, 0
07:48:08, 1005.00, 14.51, 14.99, 13.008, 293, 377, 606, 587, 719, 923, 893, 799, 809, 433, 248, 1607, 1136, 0, 1, 152, 217, 365, 374, 452, 654, 593, 538, 562, 351, 166, 1117, 959, 0, 0
07:48:08, 1005.00, 14.51, 14.97, 13.008, 291, 376, 608, 586, 718, 918, 896, 801, 808, 430, 247, 1597, 1139, 0, 1, 154, 220, 369, 382, 462, 665, 601, 546, 572, 361, 169, 1147, 992, 0, 0
07:48:08, 1004.90, 14.51, 15.01, 13.008, 290, 374, 604, 584, 715, 916, 889, 796, 804, 428, 247, 1593, 1132, 0, 1, 154, 217, 370, 380, 459, 665, 602, 549, 566, 363, 169, 1149, 999, 0, 0
07:48:09, 1004.90, 14.51, 14.97, 13.008, 287, 371, 600, 577, 707, 904, 885, 792, 795, 424, 243, 1570, 1122, 0, 1, 160, 224, 379, 397, 483, 692, 616, 561, 580, 385, 174, 1196, 1045, 0, 0
07:48:09, 1004.90, 14.51, 14.97, 13.023, 289, 371, 595, 577, 707, 912, 877, 783, 795, 427, 246, 1584, 1114, 0, 1, 151, 220, 381, 387, 470, 657, 622, 564, 569, 357, 165, 1118, 1045, 0, 0
07:48:09, 1004.90, 14.51, 14.97, 13.023, 287, 372, 602, 580, 711, 907, 887, 793, 797, 424, 244, 1571, 1121, 0, 1, 139, 203, 354, 357, 433, 610, 579, 524, 532, 328, 155, 1050, 955, 0, 0
07:48:09, 1005.00, 14.51, 14.95, 13.023, 286, 368, 592, 573, 703, 907, 874, 780, 789, 424, 243, 1570, 1106, 0, 1, 141, 204, 342, 348, 417, 585, 555, 505, 523, 303, 153, 1024, 906, 0, 0
07:48:10, 1005.00, 14.51, 14.99, 13.023, 291, 374, 600, 584, 716, 921, 884, 790, 803, 430, 248, 1597, 1114, 0, 1, 139, 205, 348, 344, 410, 563, 551, 503, 512, 286, 150, 993, 855, 0, 0
07:48:10, 1005.00, 14.51, 14.99, 13.023, 288, 374, 606, 583, 716, 916, 893, 799, 803, 427, 245, 1582, 1122, 0, 1, 127, 191, 333, 321, 382, 528, 526, 482, 483, 268, 140, 919, 805, 0, 0
07:48:10, 1004.80, 14.50, 14.95, 13.023, 290, 373, 598, 580, 714, 924, 884, 789, 801, 431, 247, 1595, 1115, 0, 1, 127, 185, 314, 312, 372, 510, 498, 458, 464, 255, 137, 914, 766, 0, 0
07:48:11, 1005.10, 14.50, 14.95, 13.023, 297, 383, 611, 598, 732, 943, 902, 806, 823, 438, 254, 1631, 1132, 0, 1, 128, 187, 313, 314, 375, 510, 493, 448, 454, 255, 137, 913, 732, 0, 0
07:48:11, 1005.00, 14.51, 15.01, 13.016, 291, 379, 614, 590, 725, 926, 908, 813, 814, 432, 248, 1599, 1140, 0, 1, 126, 186, 317, 313, 374, 519, 498, 456, 465, 265, 139, 914, 750, 0, 0
07:48:11, 1005.10, 14.50, 15.02, 13.016, 291, 376, 603, 585, 719, 925, 892, 796, 807, 431, 248, 1599, 1125, 0, 1, 130, 189, 317, 318, 380, 535, 500, 459, 474, 273, 142, 936, 762, 0, 0
07:48:12, 1005.10, 14.50, 15.01, 13.016, 290, 376, 606, 585, 718, 919, 894, 799, 806, 430, 246, 1590, 1127, 0, 1, 132, 193, 326, 325, 389, 555, 518, 475, 489, 288, 146, 960, 793, 0, 0
07:48:12, 1005.10, 14.50, 14.97, 13.016, 289, 373, 600, 580, 713, 917, 887, 791, 800, 429, 246, 1586, 1121, 0, 1, 129, 192, 331, 323, 387, 546, 528, 483, 488, 281, 144, 942, 817, 0, 0
07:48:12, 1005.10, 14.50, 14.97, 13.016, 291, 375, 601, 583, 716, 921, 888, 793, 803, 431, 247, 1593, 1123, 0, 1, 128, 189, 324, 319, 383, 538, 516, 473, 478, 275, 141, 932, 788, 0, 0
07:48:12, 1005.10, 14.50, 15.02, 13.016, 291, 376, 603, 584, 719, 924, 892, 796, 806, 432, 248, 1599, 1128, 0, 1, 131, 190, 322, 321, 385, 539, 512, 468, 478, 273, 142, 945, 776, 0, 0
07:48:13, 1005.00, 14.50, 15.01, 13.016, 291, 377, 607, 588, 722, 923, 896, 800, 809, 430, 248, 1599, 1132, 0, 1, 130, 190, 323, 323, 387, 532, 511, 467, 475, 269, 142, 946, 777, 0, 0
07:48:13, 1005.40, 14.50, 14.99, 13.016, 287, 371, 603, 580, 712, 909, 890, 796, 797, 425, 244, 1575, 1121, 0, 1, 130, 191, 325, 323, 386, 546, 513, 472, 483, 280, 144, 944, 784, 0, 0
07:48:13, 1005.10, 14.51, 15.01, 13.016, 291, 374, 599, 583, 716, 920, 884, 790, 802, 430, 247, 1595, 1117, 0, 1, 129, 191, 328, 322, 385, 534, 518, 476, 476, 271, 141, 929, 783, 0, 0
07:48:14, 1005.20, 14.51, 15.02, 13.016, 288, 375, 606, 585, 718, 913, 894, 800, 804, 426, 245, 1583, 1125, 0, 1, 126, 187, 323, 314, 377, 517, 507, 465, 462, 262, 136, 900, 755, 0, 0
07:48:14, 1005.20, 14.50, 15.01, 13.031, 286, 369, 597, 576, 708, 906, 880, 787, 792, 423, 244, 1570, 1108, 0, 1, 120, 176, 306, 298, 360, 484, 482, 440, 434, 243, 129, 865, 721, 0, 0
07:48:14, 1005.00, 14.50, 15.01, 13.031, 286, 369, 595, 576, 707, 906, 878, 786, 792, 423, 244, 1570, 1106, 0, 1, 120, 172, 293, 293, 352, 468, 462, 420, 420, 232, 125, 845, 693, 0, 0
07:48:15, 1005.10, 14.50, 14.99, 13.031, 286, 370, 596, 577, 708, 907, 879, 787, 794, 422, 244, 1570, 1107, 0, 1, 119, 169, 287, 283, 342, 452, 452, 408, 406, 221, 121, 817, 649, 0, 0
07:48:15, 1005.10, 14.51, 15.02, 13.031, 283, 368, 595, 574, 703, 899, 877, 785, 790, 418, 242, 1556, 1101, 0, 1, 119, 169, 286, 283, 341, 447, 447, 401, 400, 217, 120, 809, 623, 0, 0
07:48:15, 1005.20, 14.50, 15.01, 13.031, 282, 366, 590, 571, 699, 895, 870, 779, 786, 417, 241, 1550, 1094, 0, 1, 118, 168, 282, 280, 337, 444, 441, 395, 393, 215, 120, 804, 611, 0, 0
07:48:15, 1005.10, 14.50, 15.01, 13.031, 279, 361, 585, 563, 690, 887, 862, 772, 776, 413, 238, 1533, 1086, 0, 1, 116, 164, 281, 275, 332, 428, 438, 393, 386, 207, 117, 785, 611, 0, 0
07:48:16, 1005.20, 14.50, 15.02, 13.031, 282, 365, 585, 569, 696, 898, 862, 771, 784, 417, 242, 1552, 1086, 0, 1, 116, 162, 273, 271, 326, 424, 424, 380, 376, 204, 116, 776, 582, 0, 0
07:48:16, 1005.20, 14.50, 15.01, 13.039, 283, 365, 589, 569, 697, 900, 868, 777, 785, 419, 242, 1555, 1091, 0, 1, 117, 163, 275, 272, 328, 426, 426, 381, 376, 205, 116, 773, 574, 0, 0
07:48:16, 1005.00, 14.50, 15.04, 13.039, 284, 369, 593, 575, 704, 903, 874, 782, 793, 421, 243, 1563, 1102, 0, 1, 115, 164, 277, 272, 328, 423, 428, 383, 379, 204, 115, 770, 572, 0, 0
07:48:17, 1005.10, 14.50, 15.01, 13.039, 281, 363, 588, 566, 694, 894, 868, 776, 781, 417, 240, 1543, 1096, 0, 1, 110, 156, 267, 261, 315, 406, 415, 372, 363, 196, 111, 743, 573, 0, 0
07:48:17, 1005.20, 14.50, 14.99, 13.039, 287, 369, 588, 575, 704, 910, 868, 776, 792, 424, 245, 1576, 1097, 0, 1, 112, 155, 260, 260, 312, 407, 403, 362, 358, 195, 112, 746, 553, 0, 0
07:48:17, 1005.00, 14.50, 15.02, 13.039, 284, 369, 598, 576, 705, 903, 883, 789, 794, 422, 242, 1562, 1113, 0, 1, 117, 162, 269, 271, 326, 421, 415, 372, 372, 202, 115, 768, 560, 0, 0
07:48:18, 1005.20, 14.50, 14.99, 13.039, 286, 368, 591, 574, 703, 907, 872, 780, 791, 423, 244, 1571, 1105, 0, 1, 117, 163, 275, 272, 327, 419, 422, 377, 374, 200, 115, 766, 560, 0, 0
07:48:18, 1005.20, 14.50, 14.99, 13.039, 286, 370, 597, 577, 706, 907, 881, 787, 794, 424, 244, 1571, 1113, 0, 1, 111, 158, 271, 264, 319, 404, 418, 373, 364, 194, 111, 741, 555, 0, 0
07:48:18, 1005.20, 14.50, 15.02, 13.031, 290, 373, 596, 580, 711, 919, 881, 787, 800, 429, 247, 1593, 1117, 0, 1, 111, 154, 258, 257, 308, 400, 401, 359, 355, 192, 111, 730, 541, 0, 0
07:48:18, 1005.10, 14.50, 15.01, 13.031, 292, 377, 606, 587, 719, 924, 895, 800, 809, 431, 249, 1602, 1132, 0, 1, 116, 159, 266, 265, 317, 408, 408, 366, 364, 195, 114, 742, 541, 0, 0
07:48:19, 1005.00, 14.49, 14.99, 13.031, 294, 378, 607, 590, 722, 932, 897, 802, 813, 435, 251, 1617, 1136, 0, 1, 117, 161, 271, 266, 318, 411, 414, 370, 368, 195, 114, 744, 534, 0, 0
07:48:19, 1005.40, 14.49, 15.01, 13.031, 296, 383, 615, 597, 729, 937, 908, 812, 822, 438, 253, 1629, 1149, 0, 1, 114, 162, 273, 267, 320, 404, 418, 373, 369, 192, 113, 733, 530, 0, 0
07:48:19, 1005.00, 14.50, 15.02, 13.031, 296, 382, 615, 595, 729, 935, 909, 813, 820, 437, 252, 1625, 1151, 0, 1, 104, 148, 259, 247, 295, 372, 398, 356, 341, 177, 104, 675, 513, 0, 0
07:48:20, 1005.20, 14.49, 15.04, 13.031, 296, 382, 614, 596, 729, 936, 908, 813, 820, 438, 252, 1627, 1152, 0, 1, 111, 150, 247, 249, 298, 391, 382, 341, 345, 186, 109, 703, 491, 0, 0
07:48:20, 1005.20, 14.49, 15.01, 13.031, 296, 382, 615, 596, 729, 935, 909, 813, 820, 438, 252, 1627, 1153, 0, 1, 116, 158, 262, 260, 310, 408, 401, 358, 361, 192, 114, 731, 506, 0, 0
07:48:20, 1005.10, 14.49, 15.01, 13.039, 296, 381, 614, 595, 728, 934, 908, 813, 819, 437, 252, 1626, 1154, 0, 1, 117, 164, 274, 269, 320, 411, 419, 374, 373, 192, 115, 735, 519, 0, 0
07:48:21, 1005.20, 14.49, 15.01, 13.039, 297, 383, 615, 597, 731, 938, 909, 814, 822, 440, 254, 1636, 1155, 0, 1, 108, 156, 271, 257, 306, 385, 415, 370, 357, 179, 108, 691, 511, 0, 0
07:48:21, 1004.90, 14.49, 15.04, 13.039, 298, 384, 618, 599, 733, 939, 914, 819, 825, 440, 254, 1638, 1162, 0, 1, 104, 147, 249, 242, 291, 374, 386, 344, 337, 176, 104, 667, 485, 0, 0
07:48:21, 1005.00, 14.49, 15.02, 13.039, 299, 384, 618, 600, 734, 943, 914, 818, 826, 442, 255, 1647, 1163, 0, 1, 113, 151, 246, 246, 294, 394, 381, 339, 345, 186, 111, 705, 476, 0, 0
07:48:21, 1005.10, 14.49, 14.99, 13.023, 301, 388, 623, 606, 740, 949, 921, 825, 833, 445, 257, 1659, 1172, 0, 1, 120, 164, 271, 267, 316, 411, 411, 367, 370, 192, 116, 733, 503, 0, 0
07:48:22, 1005.10, 14.49, 15.04, 13.023, 303, 389, 626, 608, 743, 955, 925, 829, 836, 448, 260, 1670, 1178, 0, 1, 115, 165, 278, 266, 318, 405, 421, 375, 372, 186, 113, 714, 502, 0, 0
07:48:22, 1005.20, 14.49, 15.04, 13.023, 305, 392, 632, 614, 751, 961, 934, 837, 844, 450, 260, 1682, 1189, 0, 1, 99, 148, 261, 242, 289, 365, 401, 357, 343, 166, 102, 639, 480, 0, 0
07:48:22, 1005.30, 14.49, 15.01, 13.023, 304, 391, 633, 611, 748, 955, 935, 838, 841, 448, 259, 1673, 1191, 0, 1, 102, 141, 235, 234, 281, 367, 371, 330, 328, 173, 102, 650, 455, 0, 0
07:48:23, 1005.40, 14.49, 15.02, 13.023, 305, 392, 631, 613, 749, 960, 932, 835, 842, 451, 261, 1684, 1189, 0, 1, 120, 155, 247, 251, 299, 410, 379, 336, 350, 194, 115, 730, 466, 0, 0
07:48:23, 1005.10, 14.49, 15.02, 13.023, 304, 392, 634, 614, 750, 956, 937, 840, 843, 449, 259, 1678, 1194, 0, 1, 120, 170, 290, 273, 326, 415, 437, 388, 379, 192, 115, 734, 515, 0, 0
07:48:23, 1005.00, 14.49, 15.04, 13.008, 305, 391, 630, 612, 747, 958, 932, 835, 840, 450, 260, 1683, 1189, 0, 1, 104, 156, 271, 252, 302, 368, 412, 366, 353, 168, 103, 642, 480, 0, 0
07:48:24, 1005.00, 14.49, 15.04, 13.008, 307, 394, 635, 618, 754, 962, 939, 842, 846, 453, 262, 1693, 1198, 0, 1, 92, 129, 226, 210, 253, 344, 350, 312, 304, 154, 95, 589, 414, 0, 0
07:48:24, 1005.20, 14.49, 15.02, 13.008, 307, 394, 636, 617, 754, 964, 940, 843, 846, 453, 262, 1696, 1200, 0, 1, 114, 158, 242, 257, 311, 404, 380, 337, 364, 189, 113, 733, 458, 0, 0
07:48:24, 1005.00, 14.49, 15.04, 13.008, 308, 396, 639, 620, 757, 964, 944, 847, 850, 454, 262, 1698, 1206, 0, 1, 122, 160, 261, 261, 314, 415, 401, 354, 357, 194, 116, 752, 481, 0, 0
07:48:24, 1005.00, 14.49, 15.02, 12.984, 308, 395, 637, 618, 755, 966, 942, 844, 848, 455, 263, 1703, 1204, 0, 1, 110, 162, 283, 261, 315, 383, 429, 380, 361, 177, 106, 682, 498, 0, 0
07:48:25, 1005.10, 14.49, 15.01, 12.984, 311, 398, 642, 625, 763, 973, 949, 851, 855, 458, 265, 1718, 1212, 0, 1, 98, 136, 238, 223, 268, 353, 365, 324, 312, 161, 99, 619, 427, 0, 0
07:48:25, 1005.10, 14.49, 15.02, 12.984, 310, 398, 644, 625, 763, 971, 953, 853, 855, 458, 264, 1716, 1215, 0, 1, 104, 138, 227, 225, 272, 380, 354, 314, 322, 169, 105, 666, 412, 0, 0
07:48:25, 1004.80, 14.49, 15.09, 12.977, 309, 397, 643, 623, 762, 967, 951, 852, 853, 456, 263, 1708, 1215, 0, 1, 113, 159, 254, 258, 319, 405, 400, 352, 363, 181, 111, 723, 452, 0, 0
07:48:26, 1005.30, 14.49, 15.04, 12.977, 309, 396, 640, 620, 757, 964, 946, 848, 848, 456, 263, 1706, 1210, 0, 1, 115, 152, 255, 247, 304, 401, 397, 349, 341, 182, 111, 724, 450, 0, 0
07:48:26, 1005.10, 14.49, 15.02, 12.977, 310, 397, 641, 624, 763, 969, 949, 850, 852, 458, 264, 1719, 1213, 0, 1, 109, 158, 269, 257, 312, 391, 415, 366, 358, 175, 108, 697, 472, 0, 0
07:48:26, 1005.10, 14.49, 15.02, 12.977, 308, 397, 643, 624, 763, 965, 952, 854, 851, 456, 263, 1711, 1217, 0, 1, 97, 142, 249, 233, 284, 351, 389, 344, 329, 158, 97, 629, 448, 0, 0
07:48:27, 1005.20, 14.49, 15.04, 12.961, 306, 393, 637, 616, 754, 956, 943, 845, 843, 453, 260, 1692, 1209, 0, 1, 110, 144, 235, 236, 292, 387, 372, 327, 329, 173, 106, 697, 421, 0, 0
07:48:27, 1005.20, 14.49, 15.02, 12.961, 308, 393, 635, 618, 756, 963, 939, 840, 844, 456, 263, 1707, 1204, 0, 1, 104, 141, 244, 230, 283, 376, 382, 335, 322, 166, 103, 671, 417, 0, 0
07:48:27, 1005.30, 14.49, 15.07, 12.961, 309, 396, 642, 623, 762, 964, 948, 851, 849, 457, 263, 1713, 1214, 0, 1, 96, 145, 243, 236, 295, 360, 386, 338, 332, 159, 97, 645, 419, 0, 0
07:48:27, 1005.70, 14.49, 15.06, 12.953, 306, 393, 639, 618, 756, 956, 946, 848, 843, 453, 261, 1697, 1212, 0, 1, 44, 121, 191, 201, 250, 169, 314, 276, 281, 70, 49, 304, 354, 0, 0
07:48:28, 1005.10, 14.49, 15.02, 12.953, 308, 393, 635, 618, 756, 962, 940, 842, 843, 456, 263, 1710, 1207, 0, 1, 57, 8, 18, 22, 33, 210, 44, 39, 33, 90, 61, 386, 7, 0, 0
07:48:28, 1012.80, 14.49, 15.07, 12.953, 311, 398, 643, 627, 767, 969, 951, 853, 853, 459, 265, 1730, 1220, 0, 1, 3, 10, 98, 25, 37, 28, 170, 148, 40, 4, 13, 55, 154, 0, 0
07:48:28, 1019.70, 14.49, 15.06, 12.953, 230, 280, 635, 444, 545, 772, 938, 841, 622, 335, 217, 1384, 1197, 0, 1, 3, 7, 16, 20, 31, 29, 43, 38, 33, 4, 13, 57, 6, 0, 0
07:48:29, 1024.80, 14.48, 15.07, 12.563, 247, 335, 525, 559, 711, 852, 813, 729, 777, 341, 243, 1511, 746, 0, 1, 3, 6, 16, 19, 30, 27, 42, 37, 31, 4, 12, 53, 6, 0, 0
07:48:29, 1029.70, 14.47, 15.07, 12.563, 226, 322, 540, 545, 700, 850, 845, 755, 771, 300, 248, 1496, 656, 0, 1, 3, 6, 14, 18, 30, 27, 40, 36, 30, 3, 12, 53, 4, 0, 0
07:48:29, 1031.90, 14.46, 15.07, 12.563, 208, 306, 543, 534, 698, 811, 885, 794, 774, 272, 239, 1423, 524, 0, 0, 2, 6, 14, 18, 29, 26, 41, 36, 30, 3, 12, 52, 4, 0, 0
07:48:30, 1036.10, 14.44, 15.09, 11.898, 213, 302, 523, 529, 690, 829, 851, 764, 755, 274, 248, 1478, 486, 0, 0, 2, 5, 14, 17, 29, 26, 40, 36, 30, 3, 12, 52, 4, 0, 0
07:48:30, 1039.70, 14.43, 15.07, 11.898, 197, 294, 541, 532, 705, 815, 895, 803, 765, 246, 249, 1464, 458, 0, 0, 2, 5, 14, 17, 28, 25, 40, 36, 30, 3, 12, 50, 4, 0, 0
07:48:30, 1041.90, 14.41, 15.02, 11.898, 172, 265, 508, 484, 650, 723, 863, 772, 707, 216, 220, 1280, 368, 0, 0, 2, 5, 12, 15, 27, 24, 37, 34, 28, 3, 11, 48, 3, 0, 0
07:48:30, 1040.40, 14.39, 15.04, 11.609, 173, 254, 459, 462, 623, 754, 782, 699, 685, 214, 229, 1298, 320, 0, 0, 2, 5, 12, 16, 28, 25, 38, 34, 29, 3, 12, 50, 3, 0, 0
07:48:31, 1039.30, 14.38, 15.04, 11.609, 189, 281, 491, 517, 694, 811, 843, 756, 765, 234, 249, 1437, 322, 0, 0, 2, 5, 13, 17, 29, 26, 40, 36, 30, 3, 12, 52, 3, 0, 0
07:48:31, 1038.90, 14.36, 15.06, 11.609, 182, 278, 528, 508, 680, 741, 897, 805, 733, 229, 228, 1336, 375, 0, 0, 2, 5, 13, 17, 28, 25, 39, 36, 30, 3, 12, 50, 3, 0, 0
07:48:31, 1040.70, 14.35, 15.04, 11.609, 177, 265, 485, 477, 641, 751, 814, 730, 698, 223, 225, 1295, 365, 0, 0, 2, 5, 13, 16, 28, 24, 38, 35, 29, 3, 11, 49, 3, 0, 0
07:48:32, 1041.10, 14.33, 15.11, 11.484, 186, 272, 488, 495, 663, 792, 829, 744, 732, 232, 241, 1384, 345, 0, 0, 2, 5, 13, 15, 27, 23, 38, 34, 28, 3, 11, 47, 3, 0, 0
07:48:32, 1041.70, 14.32, 15.04, 11.484, 187, 283, 511, 518, 692, 795, 867, 778, 756, 233, 242, 1397, 367, 0, 0, 2, 5, 12, 16, 27, 24, 37, 33, 28, 3, 12, 49, 3, 0, 0
07:48:32, 1042.20, 14.30, 15.06, 11.484, 178, 281, 523, 522, 706, 794, 892, 800, 766, 218, 243, 1393, 352, 0, 0, 2, 5, 13, 17, 29, 26, 39, 35, 30, 3, 12, 52, 3, 0, 0
07:48:33, 1040.80, 14.29, 15.04, 11.422, 165, 261, 501, 488, 664, 737, 873, 782, 726, 204, 225, 1294, 307, 0, 0, 2, 5, 14, 17, 29, 25, 40, 36, 30, 3, 12, 51, 3, 0, 0
07:48:33, 1041.10, 14.27, 15.06, 11.422, 175, 252, 468, 462, 627, 740, 806, 721, 679, 219, 223, 1283, 306, 0, 0, 2, 5, 13, 16, 27, 24, 39, 35, 28, 3, 11, 48, 3, 0, 0
07:48:33, 1041.90, 14.26, 15.07, 11.422, 195, 286, 503, 511, 684, 823, 850, 759, 754, 245, 247, 1420, 359, 0, 0, 2, 5, 12, 15, 26, 23, 37, 33, 27, 3, 11, 46, 3, 0, 0
07:48:33, 1045.10, 14.24, 15.09, 11.422, 192, 297, 536, 543, 731, 839, 909, 815, 798, 238, 255, 1468, 382, 0, 0, 2, 4, 12, 15, 26, 24, 37, 33, 27, 3, 11, 48, 3, 0, 0
07:48:34, 1046.20, 14.23, 15.06, 11.383, 165, 267, 519, 500, 682, 758, 896, 803, 740, 201, 234, 1323, 332, 0, 0, 2, 5, 12, 16, 28, 25, 38, 35, 29, 3, 12, 51, 3, 0, 0
07:48:34, 1045.70, 14.22, 15.09, 11.383, 151, 247, 481, 473, 660, 736, 855, 765, 716, 178, 228, 1271, 256, 0, 0, 2, 5, 13, 17, 29, 25, 40, 36, 30, 3, 12, 51, 3, 0, 0
07:48:34, 1043.30, 14.21, 15.04, 11.383, 153, 241, 460, 456, 636, 696, 827, 737, 692, 188, 212, 1212, 229, 0, 0, 2, 5, 13, 16, 27, 22, 38, 34, 27, 3, 11, 46, 3, 0, 0
07:48:35, 1042.40, 14.19, 15.07, 11.367, 202, 272, 455, 482, 650, 831, 776, 693, 715, 258, 245, 1407, 302, 0, 0, 2, 4, 11, 14, 24, 20, 35, 31, 24, 2, 10, 42, 3, 0, 0
07:48:35, 1048.00, 14.15, 15.06, 11.367, 199, 309, 559, 550, 733, 847, 933, 834, 809, 247, 255, 1461, 428, 0, 0, 2, 4, 11, 14, 24, 22, 33, 30, 24, 2, 11, 45, 2, 0, 0
07:48:35, 1050.00, 14.13, 15.06, 11.367, 156, 271, 532, 515, 709, 777, 924, 828, 772, 185, 241, 1348, 331, 0, 0, 2, 4, 12, 15, 27, 24, 37, 33, 27, 3, 12, 49, 2, 0, 0
07:48:36, 1049.40, 14.12, 15.06, 11.367, 134, 237, 475, 475, 677, 717, 879, 787, 736, 157, 225, 1249, 211, 0, 0, 2, 5, 13, 16, 28, 24, 39, 35, 29, 3, 12, 49, 2, 0, 0
07:48:36, 1045.40, 14.10, 15.07, 11.352, 144, 199, 396, 384, 542, 652, 728, 652, 573, 175, 200, 1123, 185, 0, 0, 2, 4, 12, 15, 26, 22, 38, 34, 26, 2, 11, 45, 2, 0, 0
07:48:36, 1044.40, 14.09, 15.09, 11.352, 198, 277, 463, 498, 677, 854, 797, 711, 745, 250, 253, 1450, 281, 0, 0, 2, 4, 11, 14, 24, 20, 34, 31, 24, 2, 10, 42, 2, 0, 0
07:48:37, 1047.20, 14.08, 15.09, 11.352, 193, 300, 549, 541, 735, 842, 933, 832, 798, 239, 252, 1452, 377, 0, 0, 2, 4, 11, 14, 24, 21, 34, 30, 24, 2, 10, 44, 2, 0, 0
07:48:37, 1050.80, 14.07, 15.07, 11.320, 166, 275, 531, 516, 712, 796, 925, 827, 774, 200, 244, 1367, 323, 0, 0, 2, 4, 11, 15, 26, 23, 36, 32, 26, 2, 11, 47, 2, 0, 0
07:48:37, 1051.60, 14.06, 15.07, 11.320, 141, 239, 484, 465, 659, 726, 878, 783, 716, 165, 228, 1250, 228, 0, 0, 2, 4, 12, 15, 27, 23, 38, 33, 27, 2, 11, 48, 2, 0, 0
07:48:37, 1049.80, 14.04, 15.11, 11.320, 148, 234, 450, 455, 645, 729, 827, 737, 698, 176, 225, 1236, 191, 0, 0, 2, 4, 12, 15, 26, 22, 37, 33, 27, 2, 11, 45, 2, 0, 0
07:48:38, 1046.60, 14.03, 15.09, 11.320, 177, 259, 472, 478, 657, 796, 839, 748, 728, 216, 241, 1344, 241, 0, 0, 2, 4, 11, 14, 24, 20, 35, 31, 24, 2, 10, 42, 2, 0, 0
